SRC_ID_Customer,AccountNumber,SRC_ID_Store,StoreName,SRC_ID_CustomerTerritory,CustomerTerritoryName,CustomerTerritoryCountryRegionCode,SRC_ID_Person,PersonPersonType,PersonTitle,PersonFirstName,PersonMiddleName,PersonLastName,PersonEmailPromotion
29669,AW00029669,716,Famous Bike Sales and Service,2,Northeast,US,715,SC,Ms.,Jeanette,R.,Cole,2
29670,AW00029670,718,First Supplies,9,Australia,AU,717,SC,Mr.,Eric,E.,Coleman,0
29671,AW00029671,720,Machines & Cycles Store,6,Canada,CA,719,SC,Mr.,Pat,,Coleman,0
29672,AW00029672,722,Pedals Warehouse,5,Southeast,US,721,SC,Mr.,Takiko,J.,Collins,0
29673,AW00029673,724,Two Wheels Cycle Store,4,Southwest,US,723,SC,Mr.,John,L.,Colon,0
29674,AW00029674,726,Westside Cycle Store,3,Central,US,725,SC,Mr.,Scott,A.,Colvin,2
29675,AW00029675,728,Wholesale Bikes,2,Northeast,US,727,SC,Mr.,Aaron,,Con,0
29676,AW00029676,730,Very Best Sports Supply,8,Germany,DE,729,SC,Mr.,Peter,,Connelly,0
29677,AW00029677,732,Urban Sports Emporium,6,Canada,CA,731,SC,Mr.,William,J.,Conner,0
29678,AW00029678,734,Superlative Bikes,5,Southeast,US,733,SC,Ms.,Stephanie,,Conroy,0
29679,AW00029679,736,Primary Cycle Shop,8,Germany,DE,735,SC,Ms.,Amy,R.,Consentino,0
29680,AW00029680,738,Sixth Bike Store,6,Canada,CA,737,SC,Ms.,Dorothy,J.,Contreras,0
29681,AW00029681,740,Touring Services,5,Southeast,US,739,SC,Mr.,Patrick,M.,Cook,0
29682,AW00029682,742,Vehicle Shop,4,Southwest,US,741,SC,Mr.,Scott,,Cooper,0
29683,AW00029683,744,First Department Stores,1,Northwest,US,743,SC,Ms.,Eva,,Corets,1
29684,AW00029684,746,Grand Sport Boutique,3,Central,US,745,SC,Mr.,Marlin,M.,Coriell,0
29685,AW00029685,752,Elemental Sporting Goods,5,Southeast,US,751,SC,Ms.,Pamela,R.,Cox,1
29686,AW00029686,754,Distinctive Store,4,Southwest,US,753,SC,Mr.,Jack,,Creasey,2
29687,AW00029687,758,Nearby Bike Mall,8,Germany,DE,757,SC,Ms.,Shelley,R.,Crow,0
29688,AW00029688,760,Handy Bike Services,3,Central,US,759,SC,Mr.,Grant,,Culbertson,0
29689,AW00029689,762,Friendly Bike Shop,1,Northwest,US,761,SC,Mr.,Scott,,Culp,0
29690,AW00029690,764,Fashionable Bikes and Accessories,1,Northwest,US,763,SC,Mr.,Conor,,Cunningham,0
29691,AW00029691,766,Extreme Toy Store,5,Southeast,US,765,SC,Mr.,Jose,M.,Curry,0
29692,AW00029692,768,Citywide Service and Repair,6,Canada,CA,767,SC,Mr.,Thierry,,D'Hers,0
29693,AW00029693,770,Best Cycle Store,8,Germany,DE,769,SC,Mr.,Ryan,,Danner,2
29694,AW00029694,772,Professional Sporting Goods,2,Northeast,US,771,SC,Mr.,Mike,,Danseglio,0
29695,AW00029695,774,Rugged Bikes,1,Northwest,US,773,SC,Ms.,Megan,N.,Davis,0
29696,AW00029696,776,Principal Bike Company,4,Southwest,US,775,SC,Sr.,Alvaro,,De Matos Miranda Filho,1
29697,AW00029697,778,One-Piece Handle Bars,5,Southeast,US,777,SC,Mr.,Jose,,De Oliveira,2
29698,AW00029698,780,Finer Riding Supplies,6,Canada,CA,779,SC,Mr.,Jacob,N.,Dean,1
29699,AW00029699,782,Neighborhood Store,6,Canada,CA,781,SC,Mr.,Alexander,J.,Deborde,0
29700,AW00029700,784,Online Bike Catalog,9,Australia,AU,783,SC,Ms.,Barbara,S.,Decker,0
29701,AW00029701,786,Outdoor Equipment Store,2,Northeast,US,785,SC,Mr.,Kirk,,DeGrasse,0
29702,AW00029702,788,Paint Supply,4,Southwest,US,787,SC,Ms.,Aidan,,Delaney,0
29703,AW00029703,790,Preferred Bikes,4,Southwest,US,789,SC,Mr.,Stefan,,Delmarco,2
29704,AW00029704,792,Rally Day Mall,5,Southeast,US,791,SC,Mr.,Shawn,R.,Demicell,2
29705,AW00029705,794,Rewarding Activities Company,6,Canada,CA,793,SC,Ms.,Della,F.,Demott Jr,0
29706,AW00029706,796,Rich Department Store,9,Australia,AU,795,SC,Mr.,Bruno,,Deniut,2
29707,AW00029707,798,Sales and Supply Company,5,Southeast,US,797,SC,Ms.,Helen,J.,Dennis,2
29708,AW00029708,800,Stationary Bikes and Stands,4,Southwest,US,799,SC,Mr.,Prashanth,,Desai,2
29709,AW00029709,802,Successful Sales Company,1,Northwest,US,801,SC,Ms.,Bev,L.,Desalvo,1
29710,AW00029710,804,Downtown Hotel,1,Northwest,US,803,SC,Ms.,Brenda,,Diaz,0
29711,AW00029711,806,Certified Sports Supply,6,Canada,CA,805,SC,Ms.,Gabriele,,Dickmann,0
29712,AW00029712,808,Registered Cycle Store,7,France,FR,807,SC,Ms.,Holly,,Dickson,0
29713,AW00029713,810,Rampart Amusement Company,10,United Kingdom,GB,809,SC,Mr.,Dick,,Dievendorff,2
29714,AW00029714,812,Sundry Sporting Goods,6,Canada,CA,811,SC,Mr.,Rudolph,J.,Dillon,0
29715,AW00029715,814,Excellent Riding Supplies,5,Southeast,US,813,SC,Mr.,Andrew,,Dixon,0
29716,AW00029716,816,Farthermost Bike Shop,4,Southwest,US,815,SC,Mr.,Blaine,,Dockter,1
29717,AW00029717,818,Suburban Cycle Shop,1,Northwest,US,817,SC,Ms.,Cindy,M.,Dodd,2
29718,AW00029718,820,Weekend Tours,2,Northeast,US,819,SC,Mr.,John,T.,Donovan,1
29719,AW00029719,822,Racing Bike Outlet,1,Northwest,US,821,SC,Ms.,Patricia,,Doyle,0
29720,AW00029720,824,Utilitarian Sporting Goods,1,Northwest,US,823,SC,Mr.,Gerald,M.,Drury,0
29721,AW00029721,826,Bike Goods ,5,Southeast,US,825,SC,Mr.,Gary,T.,Drury,1
29722,AW00029722,828,Vigorous Exercise Company,6,Canada,CA,827,SC,Mr.,Reuben,,D'sa,0
29723,AW00029723,830,Showcase for Cycles,8,Germany,DE,829,SC,Mr.,Ed,,Dudenhoefer,0
29724,AW00029724,832,Lease-a-Bike Shop,2,Northeast,US,831,SC,Mr.,Bernard,,Duerr,0
29725,AW00029725,834,Functional Store South,8,Germany,DE,833,SC,Ms.,Tish,R.,Duff,2
29726,AW00029726,836,Active Cycling,2,Northeast,US,835,SC,Sr.,Adrian,,Dumitrascu,0
29727,AW00029727,838,Stock Parts and Supplies,1,Northwest,US,837,SC,Mr.,Bart,,Duncan,1
29728,AW00029728,840,Roadway Supplies,1,Northwest,US,839,SC,Mr.,Maciej,,Dusza,1
29729,AW00029729,842,Sensational Discount Store,5,Southeast,US,841,SC,Ms.,Shelley,,Dyck,0
29730,AW00029730,844,Future Bikes,6,Canada,CA,843,SC,Ms.,Linda,R.,Ecoffey,2
29731,AW00029731,846,Super Sports Store,2,Northeast,US,845,SC,Ms.,Carla,L.,Eldridge,0
29732,AW00029732,848,Satin Finish Company,4,Southwest,US,847,SC,Ms.,Carol,B.,Elliott,2
29733,AW00029733,850,Regional Manufacturing,4,Southwest,US,849,SC,Ms.,Shannon,P.,Elliott,0
29734,AW00029734,852,Original Bicycle Supply Company,6,Canada,CA,851,SC,Ms.,Jauna,E.,Elson,1
29735,AW00029735,854,First Center,7,France,FR,853,SC,Mr.,Michael,,Emanuel,0
29736,AW00029736,856,Action Bicycle Specialists,10,United Kingdom,GB,855,SC,Mr.,Terry,,Eminhizer,0
29737,AW00029737,858,Roadway Bike Emporium,1,Northwest,US,857,SC,Mr.,John,,Emory,1
29738,AW00029738,860,Sleek Bikes ,3,Central,US,859,SC,Ms.,Gail,,Erickson,1
29739,AW00029739,862,Retail Sporting Equipment,4,Southwest,US,861,SC,Mr.,Mark,B,Erickson,2
29740,AW00029740,864,Price-Cutter Discount Bikes,6,Canada,CA,863,SC,Ms.,Martha,R.,Espinoza,1
29741,AW00029741,868,Central Bicycle Specialists,10,United Kingdom,GB,867,SC,Sra.,Janeth,,Esteves,1
29742,AW00029742,870,Vast Bike Sales and Rental,1,Northwest,US,869,SC,Ms.,Twanna,R.,Evans,2
29743,AW00029743,872,Summer Sports Place,3,Central,US,871,SC,Ms.,Ann,R.,Evans,1
29744,AW00029744,874,Real Sporting Goods,4,Southwest,US,873,SC,Mr.,John,,Evans,0
29745,AW00029745,876,Versatile Sporting Goods Company,8,Germany,DE,875,SC,Mr.,Marc,,Faeber,0
29746,AW00029746,878,Bicycle Outfitters,2,Northeast,US,877,SC,Mr.,Fadi,,Fakhouri,0
29747,AW00029747,880,The Bike Shop,1,Northwest,US,879,SC,Ms.,Carolyn,,Farino,2
29748,AW00029748,882,Safe Toys,4,Southwest,US,881,SC,Ms.,Geri,P.,Farrell,1
29749,AW00029749,884,Qualified Sales and Repair Services,5,Southeast,US,883,SC,Ms.,Hanying,,Feng,0
29750,AW00029750,886,Our Sporting Goods Store,6,Canada,CA,885,SC,Ms.,Rhoda,J.,Finley,0
29751,AW00029751,888,Lustrous Paints and Components,8,Germany,DE,887,SC,Mr.,Duane,R.,Fitzgerald,1
29752,AW00029752,890,Expert Sports Store,2,Northeast,US,889,SC,Mr.,James,,Fine,0
29753,AW00029753,892,Coho Sports,1,Northwest,US,891,SC,Ms.,Kathie,,Flood,0
29754,AW00029754,894,Jumbo Bikes,9,Australia,AU,893,SC,Mr.,Jay,,Fluegel,0
29755,AW00029755,896,Quick Delivery Service,6,Canada,CA,895,SC,Ms.,Kelly,,Focht,1
29756,AW00029756,898,Tough and Reliable Parts,5,Southeast,US,897,SC,Mr.,Jeffrey,L.,Ford,0
29757,AW00029757,900,Basic Sports Equipment,4,Southwest,US,899,SC,Mr.,Garth,,Fort,0
29758,AW00029758,902,Cash & Carry Bikes,4,Southwest,US,901,SC,Ms.,Dorothy,J.,Fox,2
29759,AW00029759,904,Convenient Bike Shop,2,Northeast,US,903,SC,Ms.,Judith,B.,Frazier,0
29760,AW00029760,906,Fitness Bike Accessories,9,Australia,AU,905,SC,Mr.,John,,Fredericksen,0
29761,AW00029761,908,General Bike Corporation,6,Canada,CA,907,SC,Ms.,Susan,E.,French,0
29762,AW00029762,910,Quitting Business Distributors,5,Southeast,US,909,SC,Mr.,Liam,J.,Friedland,0
29763,AW00029763,912,Retail Cycle Shop,4,Southwest,US,911,SC,Mr.,Mihail,,Frintu,0
29764,AW00029764,914,Social Activities Club,4,Southwest,US,913,SC,Mr.,John,,Ford,2
29765,AW00029765,916,Blue Bicycle Company,3,Central,US,915,SC,Mr.,Paul,J.,Fulton,2
29766,AW00029766,920,General Riding Supplies,6,Canada,CA,919,SC,Mr.,Bob,,Gage,1
29767,AW00029767,922,Parts Shop,5,Southeast,US,921,SC,Ms.,Aldeen,J.,Gallagher,2
29768,AW00029768,924,Riding Excursions,4,Southwest,US,923,SC,Mr.,Michael,,Galos,0
29769,AW00029769,926,Unique Bikes,3,Central,US,925,SC,Mr.,Jon,,Ganio,1
29770,AW00029770,928,Rural Cycle Emporium,6,Canada,CA,927,SC,Ms.,Kathleen,M.,Garza,2
29771,AW00029771,930,Associated Bikes,1,Northwest,US,929,SC,Mr.,Dominic,P.,Gash,0
29772,AW00029772,932,Modular Cycle Systems,4,Southwest,US,931,SC,Ms.,Janet,M.,Gates,0
29773,AW00029773,934,A Bike Store,1,Northwest,US,933,SC,Mr.,Orlando,N.,Gee,0
29774,AW00029774,936,Journey Sporting Goods,4,Southwest,US,935,SC,Mr.,Darren,,Gehring,1
29775,AW00029775,938,Two Bike Shops,1,Northwest,US,937,SC,Mr.,Jim,,Geist,0
29776,AW00029776,940,Cycles Wholesaler & Mfg.,10,United Kingdom,GB,939,SC,Ms.,Barbara,J.,German,0
29777,AW00029777,942,Wheels Inc.,7,France,FR,941,SC,Mr.,Tom,,Getzinger,0
29778,AW00029778,944,Number One Bike Co.,10,United Kingdom,GB,943,SC,Mr.,Leo,,Giakoumakis,1
29779,AW00029779,946,Racing Supply Distributors,7,France,FR,945,SC,Mr.,Cornett,L.,Gibbens,1
29780,AW00029780,948,Standard Bikes,6,Canada,CA,947,SC,Mr.,Frances,J.,Giglio,2
29781,AW00029781,950,The Bicycle Accessories Company,4,Southwest,US,949,SC,Mr.,Guy,,Gilbert,0
29782,AW00029782,952,Active Systems,3,Central,US,951,SC,Ms.,Janet,J.,Gilliat,0
29783,AW00029783,954,Futuristic Sport Distributors,3,Central,US,953,SC,Ms.,Mary,M.,Gimmi,0
29784,AW00029784,958,Big-Time Bike Store,4,Southwest,US,957,SC,Ms.,Jeanie,R.,Glenn,2
29785,AW00029785,960,The Showroom,6,Canada,CA,959,SC,Ms.,Diane,R.,Glimp,0
29786,AW00029786,962,Spa and Exercise Outfitters,7,France,FR,961,SC,Mr.,James,R.,Glynn,0
29787,AW00029787,964,Year-Round Sports,1,Northwest,US,963,SC,Mr.,Scott,,Gode,0
29788,AW00029788,966,The New Bike Store,4,Southwest,US,965,SC,Mr.,Mete,,Goktepe,2
29789,AW00029789,970,Primary Bike Distributors,6,Canada,CA,969,SC,Mr.,Brian,R,Goldstein,0
29790,AW00029790,972,Major Bicycle Store,9,Australia,AU,971,SC,Ms.,Lynn,A.,Gonzales,0
29791,AW00029791,974,Leather and Vinyl Manufacturing,2,Northeast,US,973,SC,Ms.,Linda,L.,Gonzales,0
29792,AW00029792,976,Genial Bike Associates,4,Southwest,US,975,SC,Ms.,Abigail,J.,Gonzalez,0
29793,AW00029793,978,Commercial Sporting Goods,4,Southwest,US,977,SC,Mr.,Michael,,Graff,2
29794,AW00029794,980,Wholesale Parts,6,Canada,CA,979,SC,Mr.,Derek,,Graham,0
29795,AW00029795,982,Steel Inc.,7,France,FR,981,SC,Mr.,Lowell,J.,Graham,1
29796,AW00029796,984,Riding Cycles,10,United Kingdom,GB,983,SC,Mr.,Jon,,Grande,1
29797,AW00029797,986,Metro Manufacturing,6,Canada,CA,985,SC,Ms.,Jane,P.,Greer,1
29798,AW00029798,988,Manufacturers Inc,5,Southeast,US,987,SC,Mr.,Geoff,,Grisso,1
29799,AW00029799,990,Locks Company,4,Southwest,US,989,SC,Mr.,Douglas,,Groncki,1
29800,AW00029800,992,Latest Accessories Sales,1,Northwest,US,991,SC,Mr.,Brian,,Groth,1
29801,AW00029801,994,Incomparable Bicycle Store,2,Northeast,US,993,SC,Ms.,Faith,M.,Gustafson,1
29802,AW00029802,996,Hometown Riding Supplies,8,Germany,DE,995,SC,Mr.,Greg,,Harrison,0
29803,AW00029803,998,Greater Bike Store,6,Canada,CA,997,SC,Ms.,Hattie,J.,Haemon,0
DimCustomerID,SRC_ID_Customer,AccountNumber,SRC_ID_Store,StoreName,SRC_ID_CustomerTerritory,CustomerTerritoryName,CustomerTerritoryCountryRegionCode,SRC_ID_Person,PersonPersonType,PersonTitle,PersonFirstName,PersonMiddleName,PersonLastName,PersonEmailPromotion
1,29804,AW00029804,1000,Games and Sport Supply Company,5,Southeast,US,999,SC,Mr.,Matthew,M.,Hagemann,0
2,29805,AW00029805,1002,Distant Inn,4,Southwest,US,1001,SC,Ms.,Erin,M.,Hagens,0
3,29806,AW00029806,1004,Finer Mart,1,Northwest,US,1003,SC,Ms.,Betty,M.,Haines,2
4,29807,AW00029807,1010,Cross-Country Riding Supplies,6,Canada,CA,1009,SC,Mr.,Bryan,,Hamilton,0
5,29808,AW00029808,1012,Stylish Department Stores,5,Southeast,US,1011,SC,Mr.,James,R.,Hamilton,0
6,29809,AW00029809,1014,Bike World,4,Southwest,US,1013,SC,Mr.,Kerim,,Hanif,0
7,29810,AW00029810,1016,Central Discount Store,1,Northwest,US,1015,SC,Ms.,Jean,P.,Handley,2
8,29811,AW00029811,1018,Trusted Catalog Store,5,Southeast,US,1017,SC,Mr.,Mark,,Hanson,0
9,29812,AW00029812,1020,Bicycle Warehouse Inc.,8,Germany,DE,1019,SC,Mr.,William,J.,Hapke,2
10,29813,AW00029813,1022,Sharp Bikes,6,Canada,CA,1021,SC,Ms.,Katherine,,Harding,2
11,29814,AW00029814,1024,Exemplary Cycles,5,Southeast,US,1023,SC,Ms.,Kimberly,Beth,Harrington,1
12,29815,AW00029815,1026,Metropolitan Sports Supply,4,Southwest,US,1025,SC,Mr.,Lucy,,Harrington,0
13,29816,AW00029816,1028,Progressive Sports,1,Northwest,US,1027,SC,Mr.,Keith,,Harris,2
14,29817,AW00029817,1030,Underglaze and Finish Company,5,Southeast,US,1029,SC,Ms.,Doris,,Hartwig,0
15,29818,AW00029818,1032,Brakes and Gears,1,Northwest,US,1031,SC,Mr.,Roger,,Harui,2
16,29819,AW00029819,1034,The Accessories Store,3,Central,US,1033,SC,Ms.,Ann,T.,Hass,2
17,29820,AW00029820,1036,Mountain Bike Store,2,Northeast,US,1035,SC,Mr.,Mark,,Hassall,1
18,29821,AW00029821,1038,Bike Part Wholesalers,9,Australia,AU,1037,SC,Mr.,Neal,B.,Hasty,1
19,29822,AW00029822,1040,Family Cycle Store,6,Canada,CA,1039,SC,Mr.,James,B.,Haugh,1
20,29823,AW00029823,1042,Popular Bike Lines,9,Australia,AU,1041,SC,Mr.,Jeff,,Hay,1
21,29824,AW00029824,1044,Superb Sales and Repair,6,Canada,CA,1043,SC,Ms.,Brenda,F.,Heaney,0
22,29825,AW00029825,1046,Better Bike Shop,5,Southeast,US,1045,SC,,James,,Hendergart,0
23,29826,AW00029826,1048,Countryside Company,1,Northwest,US,1047,SC,Mr.,John,,Hanson,1
24,29827,AW00029827,1050,First Bike Store,3,Central,US,1049,SC,Ms.,Valerie,M.,Hendricks,1
25,29828,AW00029828,1052,Traditional Department Stores,2,Northeast,US,1051,SC,Mr.,Jay,,Henningsen,0
26,29829,AW00029829,1054,Eastside Cycle Shop,9,Australia,AU,1053,SC,Mr.,Jeff,D.,Henshaw,0
27,29830,AW00029830,1056,General Department Stores,6,Canada,CA,1055,SC,Mr.,Kari,,Hensien,1
28,29831,AW00029831,1060,Operational Manufacturing,6,Canada,CA,1059,SC,Ms.,Irene,J.,Hernandez,0
29,29832,AW00029832,1062,Online Bike Warehouse,6,Canada,CA,1061,SC,Mr.,Jésus,,Hernandez,0
30,29833,AW00029833,1064,Retread Tire Company,5,Southeast,US,1063,SC,Ms.,Pam,L.,Herrick,0
31,29834,AW00029834,1066,Small Bike Shop,4,Southwest,US,1065,SC,Ms.,Cheryl,M.,Herring,0
32,29835,AW00029835,1068,Superior Hardware Distributors,1,Northwest,US,1067,SC,Mr.,Ronald,K.,Heymsfield,0
33,29836,AW00029836,1070,Fitness Sport Boutique,2,Northeast,US,1069,SC,Mr.,Sidney,,Higa,2
34,29837,AW00029837,1072,Producer Goods Clearinghouse,8,Germany,DE,1071,SC,Ms.,Onetha,F.,Higgs,1
35,29838,AW00029838,1074,Recreation Systems,2,Northeast,US,1073,SC,Ms.,Fran,P.,Highfill,0
36,29839,AW00029839,1076,Rustic Bike Store,8,Germany,DE,1075,SC,Ms.,Geneva,T.,Hill,2
37,29840,AW00029840,1078,Eastside Parts Shop,6,Canada,CA,1077,SC,Mr.,Andrew,R.,Hill,0
38,29841,AW00029841,1080,Exchange Parts Inc.,5,Southeast,US,1079,SC,Mr.,Reinout,,Hillmann,0
39,29842,AW00029842,1082,First Cycle Store,4,Southwest,US,1081,SC,Mr.,Mike,,Hines,1
40,29843,AW00029843,1084,Running and Cycling Gear,1,Northwest,US,1083,SC,Mr.,Matthew,,Hink,2
41,29844,AW00029844,1086,Seventh Bike Store,2,Northeast,US,1085,SC,Ms.,Nancy,E.,Hirota,0
42,29845,AW00029845,1088,Fast Services,8,Germany,DE,1087,SC,Ms.,Rose,,Hirsch,1
43,29846,AW00029846,1090,General Associates,5,Southeast,US,1089,SC,Mr.,Douglas,,Hite,0
44,29847,AW00029847,1092,Good Toys,4,Southwest,US,1091,SC,Mr.,David,,Hodgson,2
45,29848,AW00029848,1094,Little Bicycle Supply Shop,3,Central,US,1093,SC,Ms.,Helge,,Hoeing,1
46,29849,AW00029849,1096,Retail Toy Store,5,Southeast,US,1095,SC,Ms.,Barbara,,Hoffman,0
47,29850,AW00029850,1100,All Seasons Sports Supply,4,Southwest,US,1099,SC,Mr.,Bob,,Hodges,1
48,29851,AW00029851,1102,Leisure Clearing House,10,United Kingdom,GB,1101,SC,Ms.,Jean,J.,Holloway,1
49,29852,AW00029852,1106,The Commissary,6,Canada,CA,1105,SC,Mr.,Eddie,M.,Holmes,0
50,29853,AW00029853,1108,Affordable Sports Equipment,4,Southwest,US,1107,SC,Ms.,Juanita,J.,Holman,2
51,29854,AW00029854,1110,Local Sales and Rental,3,Central,US,1109,SC,Mr.,Peter,,Houston,2
52,29855,AW00029855,1112,Economy Center,6,Canada,CA,1111,SC,Mr.,Curtis,P.,Howard,0
53,29856,AW00029856,1114,Community Department Stores,7,France,FR,1113,SC,Mr.,Joe,,Howard,2
54,29857,AW00029857,1116,Area Sheet Metal Supply,10,United Kingdom,GB,1115,SC,Ms.,Janice,K.,Hows,2
55,29858,AW00029858,1118,Synthetic Materials Manufacturing,1,Northwest,US,1117,SC,Mr.,George,M.,Huckaby,0
56,29859,AW00029859,1120,Rural Sales and Service,4,Southwest,US,1119,SC,Mr.,Joshua,J.,Huff,1
57,29860,AW00029860,1122,Tubeless Tire Company,10,United Kingdom,GB,1121,SC,Ms.,Arlene,,Huff,1
58,29861,AW00029861,1126,Hardware Components,3,Central,US,1125,SC,Ms.,Phyllis,R.,Huntsman,2
59,29862,AW00029862,1128,Retail Sporting Goods,1,Northwest,US,1127,SC,Mr.,Lawrence,E.,Hurkett,1
60,29863,AW00029863,1130,Efficient Cycling,6,Canada,CA,1129,SC,Mr.,Ryan,,Ihrig,2
61,29864,AW00029864,1132,General Industries,6,Canada,CA,1131,SC,Ms.,Beth,,Inghram,1
62,29865,AW00029865,1134,Highway Bike Shop,4,Southwest,US,1133,SC,Mr.,Lucio,,Iallo,2
63,29866,AW00029866,1136,Rental Bikes,4,Southwest,US,1135,SC,Mr.,Richard,L.,Irwin,0
64,29867,AW00029867,1138,Roving Sports,1,Northwest,US,1137,SC,Mr.,Erik,,Ismert,2
65,29868,AW00029868,1140,Express Bike Services,10,United Kingdom,GB,1139,SC,Ms.,Denean,J.,Ison,1
66,29869,AW00029869,1142,Major Amusement Company,7,France,FR,1141,SC,Mr.,Raman,,Iyer,0
67,29870,AW00029870,1144,Retail Discount Store,6,Canada,CA,1143,SC,Mr.,Bronson,R.,Jacobs,2
68,29871,AW00029871,1146,Vale Riding Supplies,4,Southwest,US,1145,SC,Mr.,Eric,A.,Jacobsen,0
69,29872,AW00029872,1148,A Great Bicycle Company,3,Central,US,1147,SC,Ms.,Jodan,M.,Jacobson,0
70,29873,AW00029873,1150,Certified Bicycle Supply,1,Northwest,US,1149,SC,Ms.,Mary,,Alexander,0
71,29874,AW00029874,1152,Exceptional Cycle Services,10,United Kingdom,GB,1151,SC,Mr.,David,,Jaffe,0
72,29875,AW00029875,1154,Instant Cycle Store,7,France,FR,1153,SC,Mr.,Jay,,Jamison,1
73,29876,AW00029876,1156,Leisure Activities,6,Canada,CA,1155,SC,Ms.,Vance,P.,Johns,0
74,29877,AW00029877,1158,Paints and Solvents Company,3,Central,US,1157,SC,Ms.,Joyce,,Jarvis,0
75,29878,AW00029878,1160,West Wind Distributors,8,Germany,DE,1159,SC,Mr.,George,,Jiang,0
76,29879,AW00029879,1162,Bikes for Kids and Adults,6,Canada,CA,1161,SC,Mr.,Stephen,Yuan,Jiang,0
77,29880,AW00029880,1164,Consolidated Sales,5,Southeast,US,1163,SC,Mr.,Samuel,A.,Johnson,0
78,29881,AW00029881,1166,Home Town Bike Store,6,Canada,CA,1165,SC,Ms.,Danielle,B.,Johnson,1
79,29882,AW00029882,1168,Optimal Bikes,5,Southeast,US,1167,SC,Mr.,Greg,M.,Johnson,1
80,29883,AW00029883,1170,Sample Bike Store,3,Central,US,1169,SC,Mr.,Barry,,Johnson,1
81,29884,AW00029884,1172,Extras Sporting Goods,3,Central,US,1171,SC,Mr.,Brian,,Johnson,2
82,29885,AW00029885,1174,Sure & Reliable Sporting Goods,1,Northwest,US,1173,SC,Mr.,David,,Johnson,2
83,29886,AW00029886,1176,Eleventh Bike Store,2,Northeast,US,1175,SC,Mr.,Willis,,Johnson,1
84,29887,AW00029887,1178,Enterprise Center,8,Germany,DE,1177,SC,Ms.,Tamara,,Johnston,0
85,29888,AW00029888,1182,New and Used Bicycles,5,Southeast,US,1181,SC,Mr.,Brannon,,Jones,2
86,29889,AW00029889,1184,Separate Parts Corporation,4,Southwest,US,1183,SC,Ms.,Jean,,Jordan,1
87,29890,AW00029890,1186,Basic Bike Company,1,Northwest,US,1185,SC,Ms.,Peggy,J.,Justice,0
88,29891,AW00029891,1188,Fabrikam Inc., West,3,Central,US,1187,SC,Ms.,Diane,F.,Krane,0
89,29892,AW00029892,1192,Non-Slip Pedal Company,6,Canada,CA,1191,SC,Ms.,Sandra,T.,Kitt,0
90,29893,AW00029893,1196,Weekend Bike Tours,4,Southwest,US,1195,SC,Mr.,Sandeep,,Kaliyath,0
91,29894,AW00029894,1198,Fabrikam Inc., East,8,Germany,DE,1197,SC,Mr.,John,,Kane,1
92,29895,AW00029895,1200,General Supplies,6,Canada,CA,1199,SC,Ms.,Lori,,Kane,0
93,29896,AW00029896,1202,Noiseless Gear Company,5,Southeast,US,1201,SC,Ms.,Judith,F.,Krane,2
94,29897,AW00029897,1204,Racing Toys,4,Southwest,US,1203,SC,Ms.,Kay,E.,Krane,0
95,29898,AW00029898,1206,Capable Sales and Service,1,Northwest,US,1205,SC,Mr.,Sandeep,,Katyal,2
96,29899,AW00029899,1210,Pretty Bikes and Toys,7,France,FR,1209,SC,Mr.,Kendall,,Keil,0
97,29900,AW00029900,1212,Road Way Sales and Rental,6,Canada,CA,1211,SC,Mr.,Victor,A.,Kelley,2
98,29901,AW00029901,1214,Sturdy Toys,4,Southwest,US,1213,SC,Mr.,John,,Kelly,1
99,29902,AW00029902,1216,Beneficial Exercises and Activities,4,Southwest,US,1215,SC,Mr.,Robert,,Kelly,1
100,29903,AW00029903,1218,Fad Outlet,1,Northwest,US,1217,SC,Mr.,Kevin,,Kennedy,1
101,29904,AW00029904,1220,Commerce Bicycle Specialists,10,United Kingdom,GB,1219,SC,Ms.,Mary,R.,Kesslep,0
102,29905,AW00029905,1224,Acceptable Sales & Service,6,Canada,CA,1223,SC,Ms.,Elizabeth,,Keyser,0
103,29906,AW00029906,1228,District Mall,3,Central,US,1227,SC,Mr.,Imtiaz,,Khan,0
104,29907,AW00029907,1230,Fitness Supplies,1,Northwest,US,1229,SC,Ms.,Karan,,Khanna,0
105,29908,AW00029908,1232,Mail Market,10,United Kingdom,GB,1231,SC,Mr.,Joe,,Kim,2
106,29909,AW00029909,1234,Spare Parts Co.,7,France,FR,1233,SC,Mr.,Jim,,Kim,0
107,29910,AW00029910,1236,Twelfth Bike Store,6,Canada,CA,1235,SC,Mr.,Shane,S.,Kim,0
108,29911,AW00029911,1238,Consolidated Messenger,6,Canada,CA,1237,SC,Mr.,Tim,,Kim,0
109,29912,AW00029912,1240,Daring Rides,5,Southeast,US,1239,SC,Mr.,Russell,,King,0
110,29913,AW00029913,1242,Field Trip Store,3,Central,US,1241,SC,Mr.,Anton,,Kirilov,1
111,29914,AW00029914,1244,Finish and Sealant Products,4,Southwest,US,1243,SC,Mr.,Christian,,Kleinerman,0
112,29915,AW00029915,1246,Finer Parts Shop,1,Northwest,US,1245,SC,Mr.,Andrew,P.,Kobylinski,0
113,29916,AW00029916,1248,Glossy Bikes,2,Northeast,US,1247,SC,Mr.,Reed,,Koch,1
114,29917,AW00029917,1250,Next Door Cycles,8,Germany,DE,1249,SC,Mr.,Jim,,Kennedy,2
